GROUP,CUST,MAKER,STYLE,IE,CPO,EXP_DATE,COLOR_CODE,CPO_QTY,CUTTING,SEWING,RECEIVING,PACKING
202612,ATH,GLD2,1183234,1.0100,0226_CA_1183234_0827TRG,12/17/2026 12:00:00 AM,BLACK,129,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_USOL_1183234_0827TRG,12/17/2026 12:00:00 AM,BLACK,1600,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_US_1183234_0827TRG,12/17/2026 12:00:00 AM,BLACK,3200,0,0,0,0
202701,ATH,GLD2,1183234,1.0100,0319_US_1183234_0827TRG,1/7/2027 12:00:00 AM,BLACK,1300,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,FR_1198605_0226,12/17/2026 12:00:00 AM,BLACK,216,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CAOL_1183234_0827TRG,12/17/2026 12:00:00 AM,CLOVE BROWN,54,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_USOL_1183234_0827TRG,12/17/2026 12:00:00 AM,CLOVE BROWN,1193,0,0,0,0
202701,ATH,GLD2,1183234,1.0100,0319_USOL_1183234_0827TRG,1/7/2027 12:00:00 AM,CLOVE BROWN,700,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CAOL_1183234_0827TRG,12/17/2026 12:00:00 AM,BRIGHT WHITE,54,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CA_1183234_0827TRG,12/17/2026 12:00:00 AM,BRIGHT WHITE,131,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_USOL_1183234_0827TRG,12/17/2026 12:00:00 AM,BRIGHT WHITE,1500,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_US_1183234_0827TRG,12/17/2026 12:00:00 AM,BRIGHT WHITE,2900,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,FR_1198605_0226,12/17/2026 12:00:00 AM,BRIGHT WHITE,100,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CAOL_1183234_0827TRG,12/17/2026 12:00:00 AM,MEADOW LEAF,50,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CA_1183234_0827TRG,12/17/2026 12:00:00 AM,MEADOW LEAF,138,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_USOL_1183234_0827TRG,12/17/2026 12:00:00 AM,MEADOW LEAF,1600,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_US_1183234_0827TRG,12/17/2026 12:00:00 AM,MEADOW LEAF,4700,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,FR_1198605_0226,12/17/2026 12:00:00 AM,MEADOW LEAF,116,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CAOL_1183234_0827TRG,12/17/2026 12:00:00 AM,MATADOR RED,56,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_CA_1183234_0827TRG,12/17/2026 12:00:00 AM,MATADOR RED,129,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_USOL_1183234_0827TRG,12/17/2026 12:00:00 AM,MATADOR RED,2000,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,0226_US_1183234_0827TRG,12/17/2026 12:00:00 AM,MATADOR RED,4900,0,0,0,0
202612,ATH,GLD2,1183234,1.0100,FR_1198605_0226,12/17/2026 12:00:00 AM,MATADOR RED,20,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280782,12/17/2026 12:00:00 AM,BLACK,157,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280545,12/17/2026 12:00:00 AM,BLACK,1269,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,FR,12/17/2026 12:00:00 AM,BLACK,62,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280542,12/17/2026 12:00:00 AM,BLACK,3191,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62281011,12/17/2026 12:00:00 AM,BRIGHT WHITE/PEARL,157,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280519,12/17/2026 12:00:00 AM,BRIGHT WHITE/PEARL,2724,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,FR,12/17/2026 12:00:00 AM,BRIGHT WHITE/PEARL,12,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280520,12/17/2026 12:00:00 AM,BRIGHT WHITE/PEARL,961,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62281011,12/17/2026 12:00:00 AM,FERNWOOD / MEADOWLEAF,139,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280519,12/17/2026 12:00:00 AM,FERNWOOD / MEADOWLEAF,3207,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,FR,12/17/2026 12:00:00 AM,FERNWOOD / MEADOWLEAF,12,0,0,0,0
202612,ATH,GLD2,1183291,1.0200,62280520,12/17/2026 12:00:00 AM,FERNWOOD / MEADOWLEAF,1107,0,0,0,0
202607,ATH,GLD2,1183754,2.3600,61884362,7/30/2026 12:00:00 AM,BLACK,732,732,732,732,732
202607,ATH,GLD2,1183754,2.3600,61884364,7/30/2026 12:00:00 AM,BLACK,831,831,831,831,831
202608,ATH,GLD2,1183754,2.3600,61884373,8/20/2026 12:00:00 AM,BLACK,1656,1656,1656,1656,1656
202610,ATH,GLD2,1183754,2.3600,61876174,10/15/2026 12:00:00 AM,BLACK,150,150,150,150,150
202610,ATH,GLD2,1183754,2.3600,61876175,10/15/2026 12:00:00 AM,BLACK,150,150,150,150,142
202608,ATH,GLD2,1183754,2.3600,61884372,8/20/2026 12:00:00 AM,BLACK,155,155,155,155,155
202609,ATH,GLD2,1183754,2.3600,61884018,9/17/2026 12:00:00 AM,BLACK,312,312,312,312,312
202608,ATH,GLD2,1183754,2.3600,61876164,8/20/2026 12:00:00 AM,GREY HEATHER,1108,1108,1108,1108,1108
202609,ATH,GLD2,1183754,2.3600,61884898,9/28/2026 12:00:00 AM,GREY HEATHER,710,710,710,710,710
202609,ATH,GLD2,1183754,2.3600,61884901,9/28/2026 12:00:00 AM,GREY HEATHER,718,718,718,718,718
202610,ATH,GLD2,1183754,2.3600,61875367,10/1/2026 12:00:00 AM,GREY HEATHER,150,150,150,150,145
202608,ATH,GLD2,1183754,2.3600,61876163,8/20/2026 12:00:00 AM,GREY HEATHER,155,155,155,155,155
202610,ATH,GLD2,1183754,2.3600,61875363,10/1/2026 12:00:00 AM,GREY HEATHER,221,221,221,221,221
202610,ATH,GLD2,1183754,2.3600,61875221,10/15/2026 12:00:00 AM,GREY HEATHER,150,150,150,150,142
202607,ATH,GLD2,1184252,1.2300,61793640,7/22/2026 12:00:00 AM,NAVY/PELICAN CREAM,223,223,223,223,223
202607,ATH,GLD2,1184252,1.2300,61825814,7/22/2026 12:00:00 AM,NAVY/PELICAN CREAM,3921,3921,3921,3921,3917
202607,ATH,GLD2,1184252,1.2300,61825813,7/22/2026 12:00:00 AM,NAVY/PELICAN CREAM,5099,5099,5099,5099,5035
202609,ATH,GLD2,1184252,1.2300,62213622,9/28/2026 12:00:00 AM,NAVY/PELICAN CREAM,4118,48,48,48,1
202610,ATH,GLD2,1184252,1.2300,62247745,10/15/2026 12:00:00 AM,NAVY/PELICAN CREAM,105,29,29,29,15
202610,ATH,GLD2,1184252,1.2300,62247388,10/19/2026 12:00:00 AM,NAVY/PELICAN CREAM,1138,11,11,11,7
202611,ATH,GLD2,1184252,1.2300,62247358,11/12/2026 12:00:00 AM,NAVY/PELICAN CREAM,70,0,0,0,0
202611,ATH,GLD2,1184252,1.2300,62247383,11/16/2026 12:00:00 AM,NAVY/PELICAN CREAM,500,0,0,0,0
202610,ATH,GLD2,1184252,1.2300,62247385,10/19/2026 12:00:00 AM,NAVY/PELICAN CREAM,600,0,0,0,0
202607,ATH,GLD2,1184252,1.2300,61793640,7/22/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,223,223,223,223,223
202607,ATH,GLD2,1184252,1.2300,61825814,7/22/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,4034,4034,4034,4034,4034
202607,ATH,GLD2,1184252,1.2300,61825813,7/22/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,5255,5255,5255,5255,5255
202607,ATH,GLD2,1184252,1.2300,61904600,7/30/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,4270,4270,4270,4270,4270
202608,ATH,GLD2,1184252,1.2300,61875453,8/20/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,78,78,78,78,78
202608,ATH,GLD2,1184252,1.2300,61903676,8/20/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,1038,1038,1038,1038,1038
202608,ATH,GLD2,1184252,1.2300,62000022,8/21/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,31,31,31,31,31
202609,ATH,GLD2,1184252,1.2300,61875088,9/17/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,500,500,500,500,465
202609,ATH,GLD2,1184252,1.2300,61875399,9/17/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,80,80,80,80,50
202608,ATH,GLD2,1184252,1.2300,61903675,8/20/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,614,614,614,614,614
202608,ATH,GLD2,1184252,1.2300,62000031,8/5/2026 12:00:00 AM,GREY HTHR/PELICAN CRM,48,48,48,48,48
202609,ATH,GLD2,1184252,1.2300,62224581,9/24/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,223,0,0,0,0
202609,ATH,GLD2,1184252,1.2300,62214135,9/24/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,31,0,0,0,0
202609,ATH,GLD2,1184252,1.2300,62214140,9/24/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,48,0,0,0,0
202609,ATH,GLD2,1184252,1.2300,62215644,9/28/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,4533,0,0,0,0
202609,ATH,GLD2,1184252,1.2300,62215645,9/28/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,2641,0,0,0,0
202610,ATH,GLD2,1184252,1.2300,62224676,10/15/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,140,0,0,0,0
202610,ATH,GLD2,1184252,1.2300,62218624,10/19/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,3119,0,0,0,0
202610,ATH,GLD2,1184252,1.2300,62218625,10/19/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,1352,0,0,0,0
202611,ATH,GLD2,1184252,1.2300,62218686,11/16/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,500,0,0,0,0
202609,ATH,GLD2,1184252,1.2300,62214113,9/24/2026 12:00:00 AM,BORDEAUX/PELICAN CREAM,120,0,0,0,0
202608,ONY,GLD6,1184403_HO26,1.1600,62053853,8/6/2026 12:00:00 AM,BAMBI PRINT,1228,1228,1228,1228,1228
202608,ONY,GLD6,1184403_HO26,1.1600,62053833,8/13/2026 12:00:00 AM,BAMBI PRINT,1390,1390,1390,1390,1390
202608,ONY,GLD6,1184403_HO26,1.1600,62053834,8/13/2026 12:00:00 AM,BAMBI PRINT,1789,1789,1789,1789,1789
202608,ONY,GLD6,1184403_HO26,1.1600,62053835,8/13/2026 12:00:00 AM,BAMBI PRINT,1562,1562,1562,1562,1562
202608,ONY,GLD6,1184403_HO26,1.1600,62053836,8/13/2026 12:00:00 AM,BAMBI PRINT,833,833,833,833,833
202608,ONY,GLD6,1184403_HO26,1.1600,62053852,8/20/2026 12:00:00 AM,BAMBI PRINT,332,332,332,332,325
202608,ONY,GLD6,1184404_HO26,0.7800,62053856,8/6/2026 12:00:00 AM,BAMBI PRINT,777,777,777,777,777
202608,ONY,GLD6,1184404_HO26,0.7800,62053838,8/13/2026 12:00:00 AM,BAMBI PRINT,1464,1464,1464,1464,1464
202608,ONY,GLD6,1184404_HO26,0.7800,62053839,8/13/2026 12:00:00 AM,BAMBI PRINT,1148,1148,1148,1148,1148
202608,ONY,GLD6,1184404_HO26,0.7800,62053840,8/13/2026 12:00:00 AM,BAMBI PRINT,657,657,657,657,657
202608,ONY,GLD6,1184404_HO26,0.7800,62053841,8/13/2026 12:00:00 AM,BAMBI PRINT,1148,1148,1148,1148,1148
202609,ATH,GLD2,1184494,1.2500,61830749,9/3/2026 12:00:00 AM,KOI,561,561,561,527,540
202609,ATH,GLD2,1184494,1.2500,61830929,9/3/2026 12:00:00 AM,KOI,4800,4800,4800,1137,1752
202609,ATH,GLD2,1184494,1.2500,61830930,9/3/2026 12:00:00 AM,KOI,5400,5400,5400,0,0
202609,ATH,GLD2,1184494,1.2500,62000085,9/9/2026 12:00:00 AM,KOI,24,24,24,0,0
202609,ATH,GLD2,1184494,1.2500,61999953,9/14/2026 12:00:00 AM,KOI,16,16,16,0,0
202609,ATH,GLD2,1184494,1.2500,61830702,9/24/2026 12:00:00 AM,KOI,1000,1000,1000,0,0
202610,ATH,GLD2,1184494,1.2500,61830843,10/1/2026 12:00:00 AM,KOI,900,900,900,0,0
202610,ATH,GLD2,1184494,1.2500,61831005,10/8/2026 12:00:00 AM,KOI,900,900,900,0,0
202611,ATH,GLD2,1184494_SP27,1.2400,62280528,11/19/2026 12:00:00 AM,CLOUD,27,0,0,0,0
202611,ATH,GLD2,1184494_SP27,1.2400,62280538,11/19/2026 12:00:00 AM,CLOUD,450,0,0,0,0
202612,ATH,GLD2,1184494_SP27,1.2400,62280485,12/17/2026 12:00:00 AM,CLOUD,19,0,0,0,0
202612,ATH,GLD2,1184494_SP27,1.2400,62289035,12/17/2026 12:00:00 AM,CLOUD,544,0,0,0,0
202609,ATH,GLD2,1184500,1.1000,61830983,9/3/2026 12:00:00 AM,KOI,5320,5320,5320,3350,3556
202609,ATH,GLD2,1184500,1.1000,61830984,9/3/2026 12:00:00 AM,KOI,5250,5250,5250,0,0
202609,ATH,GLD2,1184500,1.1000,61831055,9/3/2026 12:00:00 AM,KOI,397,397,397,0,0
202609,ATH,GLD2,1184500,1.1000,62000044,9/9/2026 12:00:00 AM,KOI,16,16,16,0,0
202609,ATH,GLD2,1184500,1.1000,62000017,9/14/2026 12:00:00 AM,KOI,24,24,24,0,0
202610,ATH,GLD2,1184500,1.1000,61830698,10/1/2026 12:00:00 AM,KOI,77,77,77,0,0
202610,ATH,GLD2,1184500,1.1000,61830767,10/1/2026 12:00:00 AM,KOI,523,523,523,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,61931753,9/3/2026 12:00:00 AM,BERGAMOT,215,215,210,194,115
202609,ONY,GLD2,1185041_HO26,0.7300,62016315,9/9/2026 12:00:00 AM,BERGAMOT,560,352,349,347,0
202609,ONY,GLD2,1185041_HO26,0.7300,62016313,9/9/2026 12:00:00 AM,BERGAMOT,249,151,151,151,0
202609,ONY,GLD2,1185041_HO26,0.7300,62016311,9/9/2026 12:00:00 AM,BERGAMOT,443,269,269,269,0
202609,ONY,GLD2,1185041_HO26,0.7300,62016310,9/11/2026 12:00:00 AM,BERGAMOT,678,16,16,13,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016153,11/5/2026 12:00:00 AM,BERGAMOT,373,9,9,8,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016159,11/12/2026 12:00:00 AM,BERGAMOT,223,5,5,1,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016154,11/12/2026 12:00:00 AM,BERGAMOT,173,3,3,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,62007951,9/2/2026 12:00:00 AM,BERGAMOT,12,12,12,12,12
202609,ONY,GLD2,1185041_HO26,0.7300,61941978,9/3/2026 12:00:00 AM,BERGAMOT,945,945,945,945,910
202609,ONY,GLD2,1185041_HO26,0.7300,62014573,9/3/2026 12:00:00 AM,BERGAMOT,5245,5245,5245,5245,3136
202609,ONY,GLD2,1185041_HO26,0.7300,62014575,9/10/2026 12:00:00 AM,BERGAMOT,4948,4803,4770,3529,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574,9/10/2026 12:00:00 AM,BERGAMOT,4901,2096,138,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574_B,9/10/2026 12:00:00 AM,BERGAMOT,50,0,0,0,0
202610,ONY,GLD2,1185041_HO26,0.7300,62016609,10/29/2026 12:00:00 AM,BERGAMOT,469,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016610,11/5/2026 12:00:00 AM,BERGAMOT,202,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016612,11/12/2026 12:00:00 AM,BERGAMOT,30,0,0,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,61931753,9/3/2026 12:00:00 AM,BLACK JACK,801,801,801,801,718
202609,ONY,GLD2,1185041_HO26,0.7300,62016315,9/9/2026 12:00:00 AM,BLACK JACK,5471,5471,5471,5423,3160
202609,ONY,GLD2,1185041_HO26,0.7300,62016313,9/9/2026 12:00:00 AM,BLACK JACK,2454,2454,2454,2243,31
202609,ONY,GLD2,1185041_HO26,0.7300,62016311,9/9/2026 12:00:00 AM,BLACK JACK,4337,4146,3963,3378,0
202609,ONY,GLD2,1185041_HO26,0.7300,62016310,9/11/2026 12:00:00 AM,BLACK JACK,6602,544,107,3,0
202610,ONY,GLD2,1185041_HO26,0.7300,61932340,10/1/2026 12:00:00 AM,BLACK JACK,100,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016157,11/5/2026 12:00:00 AM,BLACK JACK,971,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016153,11/5/2026 12:00:00 AM,BLACK JACK,2632,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016159,11/12/2026 12:00:00 AM,BLACK JACK,2178,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016154,11/12/2026 12:00:00 AM,BLACK JACK,1727,0,0,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,62007951,9/2/2026 12:00:00 AM,BLACK JACK,12,12,12,12,12
202609,ONY,GLD2,1185041_HO26,0.7300,61941978,9/3/2026 12:00:00 AM,BLACK JACK,1072,1072,1072,1072,1053
202609,ONY,GLD2,1185041_HO26,0.7300,62014573,9/3/2026 12:00:00 AM,BLACK JACK,10063,10063,10063,10063,10045
202609,ONY,GLD2,1185041_HO26,0.7300,62014575,9/10/2026 12:00:00 AM,BLACK JACK,8416,2008,1420,1018,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574,9/10/2026 12:00:00 AM,BLACK JACK,9397,105,99,77,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574_B,9/10/2026 12:00:00 AM,BLACK JACK,50,0,0,0,0
202610,ONY,GLD2,1185041_HO26,0.7300,61941998,10/1/2026 12:00:00 AM,BLACK JACK,741,0,0,0,0
202610,ONY,GLD2,1185041_HO26,0.7300,62016609,10/29/2026 12:00:00 AM,BLACK JACK,3714,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016610,11/5/2026 12:00:00 AM,BLACK JACK,2616,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016612,11/12/2026 12:00:00 AM,BLACK JACK,2955,0,0,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,61931753,9/3/2026 12:00:00 AM,GREY,542,542,542,542,313
202609,ONY,GLD2,1185041_HO26,0.7300,62016315,9/9/2026 12:00:00 AM,GREY,4529,4529,4529,4529,2058
202609,ONY,GLD2,1185041_HO26,0.7300,62016313,9/9/2026 12:00:00 AM,GREY,2027,2027,2027,1965,159
202609,ONY,GLD2,1185041_HO26,0.7300,62016311,9/9/2026 12:00:00 AM,GREY,3593,3558,3187,2768,0
202609,ONY,GLD2,1185041_HO26,0.7300,62016310,9/11/2026 12:00:00 AM,GREY,5468,91,79,44,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016157,11/5/2026 12:00:00 AM,GREY,720,3,3,3,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016153,11/5/2026 12:00:00 AM,GREY,1955,9,9,9,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016159,11/12/2026 12:00:00 AM,GREY,1619,4,4,1,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016154,11/12/2026 12:00:00 AM,GREY,1284,0,0,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,62007951,9/2/2026 12:00:00 AM,GREY,12,12,12,12,12
202609,ONY,GLD2,1185041_HO26,0.7300,61941978,9/3/2026 12:00:00 AM,GREY,1118,1118,1118,1118,1118
202609,ONY,GLD2,1185041_HO26,0.7300,62014573,9/3/2026 12:00:00 AM,GREY,8973,8973,8973,8973,8916
202609,ONY,GLD2,1185041_HO26,0.7300,62014575,9/10/2026 12:00:00 AM,GREY,7454,7195,6489,5589,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574,9/10/2026 12:00:00 AM,GREY,7834,1342,412,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574_B,9/10/2026 12:00:00 AM,GREY,50,0,0,0,0
202610,ONY,GLD2,1185041_HO26,0.7300,61941998,10/1/2026 12:00:00 AM,GREY,281,0,0,0,0
202610,ONY,GLD2,1185041_HO26,0.7300,62016609,10/29/2026 12:00:00 AM,GREY,3399,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016610,11/5/2026 12:00:00 AM,GREY,3417,0,0,0,0
202611,ONY,GLD2,1185041_HO26,0.7300,62016612,11/12/2026 12:00:00 AM,GREY,2978,0,0,0,0
202609,ONY,GLD2,1185041_HO26,0.7300,61931753,9/3/2026 12:00:00 AM,NEBULA,573,573,573,573,266
202609,ONY,GLD2,1185041_HO26,0.7300,62016315,9/9/2026 12:00:00 AM,NEBULA,757,757,757,740,249
202609,ONY,GLD2,1185041_HO26,0.7300,62016313,9/9/2026 12:00:00 AM,NEBULA,337,337,328,304,12
202609,ONY,GLD2,1185041_HO26,0.7300,62016311,9/9/2026 12:00:00 AM,NEBULA,601,601,546,486,0
202609,ONY,GLD2,1185041_HO26,0.7300,62016310,9/11/2026 12:00:00 AM,NEBULA,916,624,169,87,0
202609,ONY,GLD2,1185041_HO26,0.7300,61941978,9/3/2026 12:00:00 AM,NEBULA,846,846,846,846,806
202609,ONY,GLD2,1185041_HO26,0.7300,62014573,9/3/2026 12:00:00 AM,NEBULA,5412,5412,5412,5412,5412
202609,ONY,GLD2,1185041_HO26,0.7300,62014575,9/10/2026 12:00:00 AM,NEBULA,4905,4905,4905,4905,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574,9/10/2026 12:00:00 AM,NEBULA,4816,4693,2169,1545,0
202609,ONY,GLD2,1185041_HO26,0.7300,62014574_B,9/10/2026 12:00:00 AM,NEBULA,50,34,10,10,0
202610,GAP,GLD1,1186736_HO26,1.7400,62011228,10/21/2026 12:00:00 AM,B08,18,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,PD202605250018,10/21/2026 12:00:00 AM,B08,300,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62008923,10/21/2026 12:00:00 AM,B08,185,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,17824_77,10/21/2026 12:00:00 AM,B08,330,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62011068,10/21/2026 12:00:00 AM,B08,60,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,61933477,10/21/2026 12:00:00 AM,B08,1650,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62011228,10/21/2026 12:00:00 AM,BLACK 1,25,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,PD202605250018,10/21/2026 12:00:00 AM,BLACK 1,600,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62008923,10/21/2026 12:00:00 AM,BLACK 1,290,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,17824_77,10/21/2026 12:00:00 AM,BLACK 1,300,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62011068,10/21/2026 12:00:00 AM,BLACK 1,180,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,61933477,10/21/2026 12:00:00 AM,BLACK 1,1540,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62011228,10/21/2026 12:00:00 AM,IVORY FROST,120,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,17824_77,10/21/2026 12:00:00 AM,IVORY FROST,300,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,62011068,10/21/2026 12:00:00 AM,IVORY FROST,140,0,0,0,0
202610,GAP,GLD1,1186736_HO26,1.7400,61933477,10/21/2026 12:00:00 AM,IVORY FROST,1500,0,0,0,0
202610,ATH,GLD2,1187717,1.6700,61999867,10/1/2026 12:00:00 AM,DARK GREY HEATHER,164,164,14,13,0
202610,ATH,GLD2,1187717,1.6700,61884356,10/8/2026 12:00:00 AM,DARK GREY HEATHER,135,119,0,0,0
202610,ATH,GLD2,1187717,1.6700,61884060,10/12/2026 12:00:00 AM,DARK GREY HEATHER,1500,163,0,0,0
202610,ATH,GLD2,1187717,1.6700,61884055,10/12/2026 12:00:00 AM,DARK GREY HEATHER,4947,48,0,0,0
202609,ATH,GLD2,1187717,1.6700,61884316,9/10/2026 12:00:00 AM,FOG GREY HEATHER,150,57,4,4,0
202609,ATH,GLD2,1187717,1.6700,61999862,9/10/2026 12:00:00 AM,FOG GREY HEATHER,164,1,0,0,0
202610,ATH,GLD2,1187717,1.6700,61884356,10/8/2026 12:00:00 AM,FOG GREY HEATHER,120,0,0,0,0
202610,ATH,GLD2,1187717,1.6700,61884060,10/12/2026 12:00:00 AM,FOG GREY HEATHER,581,0,0,0,0
202610,ATH,GLD2,1187717,1.6700,61884055,10/12/2026 12:00:00 AM,FOG GREY HEATHER,5085,0,0,0,0
202609,ATH,GLD2,1187717,1.6700,61884316,9/10/2026 12:00:00 AM,CHOCOLATE BRWN HTR,366,14,14,13,0
202610,ATH,GLD2,1187717,1.6700,61884060,10/12/2026 12:00:00 AM,CHOCOLATE BRWN HTR,1082,0,0,0,0
202610,ONY,GLD3,1187738_SP27,0.8200,62321806,10/29/2026 12:00:00 AM,CLOUDED,390,0,0,0,0
202610,ONY,GLD3,1187738_SP27,0.8200,62320180,10/29/2026 12:00:00 AM,CLOUDED,1325,0,0,0,0
202610,ONY,GLD3,1187738_SP27,0.8200,0108_USOL_1187738_0710TRG,10/29/2026 12:00:00 AM,CLOUDED,2575,0,0,0,0
202611,ONY,GLD3,1187738_SP27,0.8200,62321797,11/26/2026 12:00:00 AM,CLOUDED,100,0,0,0,0
202611,ONY,GLD3,1187738_SP27,0.8200,62322333,11/26/2026 12:00:00 AM,CLOUDED,4253,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322481,12/3/2026 12:00:00 AM,CLOUDED,487,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322335,12/3/2026 12:00:00 AM,CLOUDED,4206,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322484,12/3/2026 12:00:00 AM,CLOUDED,352,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322485,12/3/2026 12:00:00 AM,CLOUDED,276,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322486,12/3/2026 12:00:00 AM,CLOUDED,352,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322337,12/3/2026 12:00:00 AM,CLOUDED,4333,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62321799,12/24/2026 12:00:00 AM,CLOUDED,100,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62319862,12/24/2026 12:00:00 AM,CLOUDED,300,0,0,0,0
202612,ONY,GLD3,1187738_SP27,0.8200,62322326,12/24/2026 12:00:00 AM,CLOUDED,346,0,0,0,0
