GROUP,CUST,MAKER,VENDOR_ID,STYLE,IE,CPO,EXP_DATE,COLOR_CODE,SIZE_CODE,CPO_QTY,ACC_QTY,CUTTING,SEWING,RECEIVING,PACKING,OE_FOLDERID,SHIP_CPO_ID,ERP_COLOR_ID,ERP_SIZE_ID,create_time
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61942702,7/2/2026 12:00:00 AM,BC02,L,300,5521,300,300,300,300,4675859,2324011,506729,784680,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973604,7/2/2026 12:00:00 AM,BC02,L,1925,7446,1925,1925,1925,1925,4675859,2324013,506729,784680,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973268,7/2/2026 12:00:00 AM,BC02,L,178,7624,178,178,178,178,4675859,2328785,506729,784680,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973273,7/2/2026 12:00:00 AM,BC02,L,268,7892,268,268,268,268,4675859,2328786,506729,784680,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973605,7/9/2026 12:00:00 AM,BC02,L,1929,9821,1929,1929,1929,1929,4675859,2324012,506729,784680,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973606,7/9/2026 12:00:00 AM,BC02,L,1450,11271,1450,1450,1450,1450,4675859,2328789,506729,784680,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61901856,7/22/2026 12:00:00 AM,BC02,L,151,11422,151,151,151,151,4675859,2272477,506729,784680,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737079,5/21/2026 12:00:00 AM,BC02,2X,17,17,17,17,17,17,4675859,2272464,506729,784681,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61770364,6/18/2026 12:00:00 AM,BC02,2X,32,49,32,32,32,32,4675859,2272469,506729,784681,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973604,7/2/2026 12:00:00 AM,BC02,2X,20,69,20,20,20,20,4675859,2324013,506729,784681,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973605,7/9/2026 12:00:00 AM,BC02,2X,50,119,50,50,50,50,4675859,2324012,506729,784681,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973606,7/9/2026 12:00:00 AM,BC02,2X,1,120,1,1,1,1,4675859,2328789,506729,784681,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61901856,7/22/2026 12:00:00 AM,BC02,2X,33,153,33,33,33,33,4675859,2272477,506729,784681,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737245,5/7/2026 12:00:00 AM,BC02,S/P,141,141,141,141,141,141,4675859,2272460,506729,784682,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737247,5/7/2026 12:00:00 AM,BC02,S/P,108,249,108,108,108,108,4675859,2300619,506729,784682,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737249,5/7/2026 12:00:00 AM,BC02,S/P,66,315,66,66,66,66,4675859,2300620,506729,784682,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737250,5/7/2026 12:00:00 AM,BC02,S/P,100,415,100,100,100,100,4675859,2300621,506729,784682,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771153,6/4/2026 12:00:00 AM,BC02,S/P,108,523,108,108,108,108,4675859,2272438,506729,784682,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771151,6/4/2026 12:00:00 AM,BC02,S/P,141,664,141,141,141,141,4675859,2272465,506729,784682,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771156,6/4/2026 12:00:00 AM,BC02,S/P,66,730,66,66,66,66,4675859,2313368,506729,784682,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771159,6/4/2026 12:00:00 AM,BC02,S/P,100,830,100,100,100,100,4675859,2313369,506729,784682,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973259,7/2/2026 12:00:00 AM,BC02,S/P,150,980,150,150,150,150,4675859,2324009,506729,784682,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973262,7/2/2026 12:00:00 AM,BC02,S/P,114,1094,114,114,114,114,4675859,2324010,506729,784682,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973268,7/2/2026 12:00:00 AM,BC02,S/P,70,1164,70,70,70,70,4675859,2328785,506729,784682,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973273,7/2/2026 12:00:00 AM,BC02,S/P,105,1269,105,105,105,105,4675859,2328786,506729,784682,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737245,5/7/2026 12:00:00 AM,BC02,XS/P,91,91,91,91,91,91,4675859,2272460,506729,784683,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737247,5/7/2026 12:00:00 AM,BC02,XS/P,70,161,70,70,70,70,4675859,2300619,506729,784683,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737249,5/7/2026 12:00:00 AM,BC02,XS/P,43,204,43,43,43,43,4675859,2300620,506729,784683,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61737250,5/7/2026 12:00:00 AM,BC02,XS/P,64,268,64,64,64,64,4675859,2300621,506729,784683,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771153,6/4/2026 12:00:00 AM,BC02,XS/P,69,337,69,69,69,69,4675859,2272438,506729,784683,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771151,6/4/2026 12:00:00 AM,BC02,XS/P,91,428,91,91,91,91,4675859,2272465,506729,784683,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771156,6/4/2026 12:00:00 AM,BC02,XS/P,43,471,43,43,43,43,4675859,2313368,506729,784683,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61771159,6/4/2026 12:00:00 AM,BC02,XS/P,64,535,64,64,64,64,4675859,2313369,506729,784683,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973259,7/2/2026 12:00:00 AM,BC02,XS/P,112,647,112,112,112,112,4675859,2324009,506729,784683,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973262,7/2/2026 12:00:00 AM,BC02,XS/P,85,732,85,85,85,85,4675859,2324010,506729,784683,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973268,7/2/2026 12:00:00 AM,BC02,XS/P,52,784,52,52,52,52,4675859,2328785,506729,784683,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61973273,7/2/2026 12:00:00 AM,BC02,XS/P,78,862,78,78,78,78,4675859,2328786,506729,784683,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656248,5/7/2026 12:00:00 AM,BERGAMOT,XL,132,132,132,132,132,132,4675859,2272428,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61663186,5/7/2026 12:00:00 AM,BERGAMOT,XL,327,459,327,327,327,327,4675859,2272429,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61657717,5/7/2026 12:00:00 AM,BERGAMOT,XL,8,467,8,8,8,8,4675859,2272445,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656249,5/7/2026 12:00:00 AM,BERGAMOT,XL,101,568,101,101,101,101,4675859,2272446,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61663185,5/7/2026 12:00:00 AM,BERGAMOT,XL,302,870,302,302,302,302,4675859,2272447,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61630458,5/7/2026 12:00:00 AM,BERGAMOT,XL,101,971,101,101,101,101,4675859,2272448,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61663187,5/7/2026 12:00:00 AM,BERGAMOT,XL,282,1253,282,282,282,282,4675859,2286944,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656250,5/7/2026 12:00:00 AM,BERGAMOT,XL,62,1315,62,62,62,62,4675859,2286945,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656251,5/7/2026 12:00:00 AM,BERGAMOT,XL,93,1408,93,93,93,93,4675859,2286946,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61730828,5/28/2026 12:00:00 AM,BERGAMOT,XL,137,1545,137,137,137,137,4675859,2272431,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61734210,5/28/2026 12:00:00 AM,BERGAMOT,XL,42,1587,42,42,42,42,4675859,2272449,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717016,6/4/2026 12:00:00 AM,BERGAMOT,XL,147,1734,147,147,147,147,4675859,2272430,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717017,6/4/2026 12:00:00 AM,BERGAMOT,XL,112,1846,112,112,112,112,4675859,2272450,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61730831,6/4/2026 12:00:00 AM,BERGAMOT,XL,128,1974,128,128,128,128,4675859,2272451,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717099,6/4/2026 12:00:00 AM,BERGAMOT,XL,125,2099,125,125,125,125,4675859,2272452,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61730829,6/4/2026 12:00:00 AM,BERGAMOT,XL,125,2224,125,125,125,125,4675859,2300670,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717018,6/4/2026 12:00:00 AM,BERGAMOT,XL,69,2293,69,69,69,69,4675859,2300671,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717019,6/4/2026 12:00:00 AM,BERGAMOT,XL,103,2396,103,103,103,103,4675859,2300672,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61761920,6/25/2026 12:00:00 AM,BERGAMOT,XL,19,2415,19,19,19,19,4675859,2272453,506730,784663,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61755688,6/25/2026 12:00:00 AM,BERGAMOT,XL,177,2592,177,177,177,177,4675859,2272455,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751111,7/2/2026 12:00:00 AM,BERGAMOT,XL,147,2739,147,147,147,147,4675859,2272432,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755691,7/2/2026 12:00:00 AM,BERGAMOT,XL,42,2781,42,42,42,42,4675859,2272433,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751112,7/2/2026 12:00:00 AM,BERGAMOT,XL,112,2893,112,112,112,112,4675859,2272454,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61750748,7/2/2026 12:00:00 AM,BERGAMOT,XL,100,2993,100,100,100,100,4675859,2272456,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755690,7/2/2026 12:00:00 AM,BERGAMOT,XL,149,3142,149,149,149,149,4675859,2305901,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751114,7/2/2026 12:00:00 AM,BERGAMOT,XL,69,3211,69,69,69,69,4675859,2305903,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751116,7/2/2026 12:00:00 AM,BERGAMOT,XL,103,3314,103,103,103,103,4675859,2305904,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61761922,7/23/2026 12:00:00 AM,BERGAMOT,XL,98,3412,98,98,98,98,4675859,2272457,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755692,7/23/2026 12:00:00 AM,BERGAMOT,XL,278,3690,278,278,278,278,4675859,2272459,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751100,7/30/2026 12:00:00 AM,BERGAMOT,XL,147,3837,147,147,147,147,4675859,2272434,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755694,7/30/2026 12:00:00 AM,BERGAMOT,XL,258,4095,258,258,258,258,4675859,2272435,506730,784663,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751104,7/30/2026 12:00:00 AM,BERGAMOT,XL,69,4164,69,69,69,69,4675859,2305899,506730,784663,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61751102,8/6/2026 12:00:00 AM,BERGAMOT,XL,112,4276,112,112,112,112,4675859,2272458,506730,784663,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61751106,8/6/2026 12:00:00 AM,BERGAMOT,XL,103,4379,103,103,103,103,4675859,2305900,506730,784663,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61755696,8/6/2026 12:00:00 AM,BERGAMOT,XL,186,4565,128,128,128,97,4675859,2305902,506730,784663,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656248,5/7/2026 12:00:00 AM,BERGAMOT,L/T,72,72,72,72,72,72,4675859,2272428,506730,784664,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656249,5/7/2026 12:00:00 AM,BERGAMOT,L/T,54,126,54,54,54,54,4675859,2272446,506730,784664,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656250,5/7/2026 12:00:00 AM,BERGAMOT,L/T,33,159,33,33,33,33,4675859,2286945,506730,784664,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656251,5/7/2026 12:00:00 AM,BERGAMOT,L/T,50,209,50,50,50,50,4675859,2286946,506730,784664,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717016,6/4/2026 12:00:00 AM,BERGAMOT,L/T,79,288,79,79,79,79,4675859,2272430,506730,784664,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717017,6/4/2026 12:00:00 AM,BERGAMOT,L/T,60,348,60,60,60,60,4675859,2272450,506730,784664,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717018,6/4/2026 12:00:00 AM,BERGAMOT,L/T,37,385,37,37,37,37,4675859,2300671,506730,784664,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717019,6/4/2026 12:00:00 AM,BERGAMOT,L/T,56,441,56,56,56,56,4675859,2300672,506730,784664,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751111,7/2/2026 12:00:00 AM,BERGAMOT,L/T,79,520,79,79,79,79,4675859,2272432,506730,784664,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751112,7/2/2026 12:00:00 AM,BERGAMOT,L/T,60,580,60,60,60,60,4675859,2272454,506730,784664,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751114,7/2/2026 12:00:00 AM,BERGAMOT,L/T,37,617,37,37,37,37,4675859,2305903,506730,784664,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751116,7/2/2026 12:00:00 AM,BERGAMOT,L/T,56,673,56,56,56,56,4675859,2305904,506730,784664,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751100,7/30/2026 12:00:00 AM,BERGAMOT,L/T,79,752,79,79,79,79,4675859,2272434,506730,784664,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751104,7/30/2026 12:00:00 AM,BERGAMOT,L/T,37,789,37,37,37,37,4675859,2305899,506730,784664,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61751102,8/6/2026 12:00:00 AM,BERGAMOT,L/T,60,849,60,60,60,60,4675859,2272458,506730,784664,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61751106,8/6/2026 12:00:00 AM,BERGAMOT,L/T,56,905,50,50,50,46,4675859,2305900,506730,784664,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656248,5/7/2026 12:00:00 AM,BERGAMOT,XXL/T,18,18,18,18,18,18,4675859,2272428,506730,784665,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656249,5/7/2026 12:00:00 AM,BERGAMOT,XXL/T,14,32,14,14,14,14,4675859,2272446,506730,784665,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656250,5/7/2026 12:00:00 AM,BERGAMOT,XXL/T,9,41,9,9,9,9,4675859,2286945,506730,784665,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656251,5/7/2026 12:00:00 AM,BERGAMOT,XXL/T,13,54,13,13,13,13,4675859,2286946,506730,784665,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717016,6/4/2026 12:00:00 AM,BERGAMOT,XXL/T,21,75,21,21,21,21,4675859,2272430,506730,784665,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717017,6/4/2026 12:00:00 AM,BERGAMOT,XXL/T,15,90,15,15,15,15,4675859,2272450,506730,784665,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717018,6/4/2026 12:00:00 AM,BERGAMOT,XXL/T,9,99,9,9,9,9,4675859,2300671,506730,784665,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717019,6/4/2026 12:00:00 AM,BERGAMOT,XXL/T,14,113,14,14,14,14,4675859,2300672,506730,784665,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751111,7/2/2026 12:00:00 AM,BERGAMOT,XXL/T,20,133,20,20,20,20,4675859,2272432,506730,784665,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751112,7/2/2026 12:00:00 AM,BERGAMOT,XXL/T,16,149,16,16,16,16,4675859,2272454,506730,784665,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751114,7/2/2026 12:00:00 AM,BERGAMOT,XXL/T,10,159,10,10,10,10,4675859,2305903,506730,784665,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751116,7/2/2026 12:00:00 AM,BERGAMOT,XXL/T,14,173,14,14,14,14,4675859,2305904,506730,784665,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751100,7/30/2026 12:00:00 AM,BERGAMOT,XXL/T,20,193,20,20,20,20,4675859,2272434,506730,784665,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751104,7/30/2026 12:00:00 AM,BERGAMOT,XXL/T,10,203,10,10,10,10,4675859,2305899,506730,784665,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61751102,8/6/2026 12:00:00 AM,BERGAMOT,XXL/T,16,219,16,16,16,16,4675859,2272458,506730,784665,8/13/2026 2:35:00 AM
202608,ONY,GLD6,116218, 777362_FA26,1.0500, 61751106,8/6/2026 12:00:00 AM,BERGAMOT,XXL/T,14,233,14,14,14,14,4675859,2305900,506730,784665,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656248,5/7/2026 12:00:00 AM,BERGAMOT,S,175,175,175,175,175,175,4675859,2272428,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61663186,5/7/2026 12:00:00 AM,BERGAMOT,S,625,800,625,625,625,625,4675859,2272429,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61657717,5/7/2026 12:00:00 AM,BERGAMOT,S,40,840,40,40,40,40,4675859,2272445,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656249,5/7/2026 12:00:00 AM,BERGAMOT,S,134,974,134,134,134,134,4675859,2272446,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61663185,5/7/2026 12:00:00 AM,BERGAMOT,S,609,1583,609,609,609,609,4675859,2272447,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61630458,5/7/2026 12:00:00 AM,BERGAMOT,S,114,1697,114,114,114,114,4675859,2272448,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61663187,5/7/2026 12:00:00 AM,BERGAMOT,S,539,2236,539,539,539,539,4675859,2286944,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656250,5/7/2026 12:00:00 AM,BERGAMOT,S,82,2318,82,82,82,82,4675859,2286945,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61656251,5/7/2026 12:00:00 AM,BERGAMOT,S,123,2441,123,123,123,123,4675859,2286946,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61730828,5/28/2026 12:00:00 AM,BERGAMOT,S,391,2832,391,391,391,391,4675859,2272431,506730,784666,8/13/2026 2:35:00 AM
202605,ONY,GLD6,116218, 777362_FA26,1.0500, 61734210,5/28/2026 12:00:00 AM,BERGAMOT,S,35,2867,35,35,35,35,4675859,2272449,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717016,6/4/2026 12:00:00 AM,BERGAMOT,S,194,3061,194,194,194,194,4675859,2272430,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717017,6/4/2026 12:00:00 AM,BERGAMOT,S,148,3209,148,148,148,148,4675859,2272450,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61730831,6/4/2026 12:00:00 AM,BERGAMOT,S,358,3567,358,358,358,358,4675859,2272451,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717099,6/4/2026 12:00:00 AM,BERGAMOT,S,141,3708,141,141,141,141,4675859,2272452,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61730829,6/4/2026 12:00:00 AM,BERGAMOT,S,386,4094,386,386,386,386,4675859,2300670,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717018,6/4/2026 12:00:00 AM,BERGAMOT,S,91,4185,91,91,91,91,4675859,2300671,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61717019,6/4/2026 12:00:00 AM,BERGAMOT,S,137,4322,137,137,137,137,4675859,2300672,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61761920,6/25/2026 12:00:00 AM,BERGAMOT,S,31,4353,31,31,31,31,4675859,2272453,506730,784666,8/13/2026 2:35:00 AM
202606,ONY,GLD6,116218, 777362_FA26,1.0500, 61755688,6/25/2026 12:00:00 AM,BERGAMOT,S,417,4770,417,417,417,417,4675859,2272455,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751111,7/2/2026 12:00:00 AM,BERGAMOT,S,195,4965,195,195,195,195,4675859,2272432,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755691,7/2/2026 12:00:00 AM,BERGAMOT,S,293,5258,293,293,293,293,4675859,2272433,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751112,7/2/2026 12:00:00 AM,BERGAMOT,S,148,5406,148,148,148,148,4675859,2272454,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61750748,7/2/2026 12:00:00 AM,BERGAMOT,S,114,5520,114,114,114,114,4675859,2272456,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755690,7/2/2026 12:00:00 AM,BERGAMOT,S,386,5906,386,386,386,386,4675859,2305901,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751114,7/2/2026 12:00:00 AM,BERGAMOT,S,91,5997,91,91,91,91,4675859,2305903,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751116,7/2/2026 12:00:00 AM,BERGAMOT,S,137,6134,137,137,137,137,4675859,2305904,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61761922,7/23/2026 12:00:00 AM,BERGAMOT,S,166,6300,166,166,166,166,4675859,2272457,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755692,7/23/2026 12:00:00 AM,BERGAMOT,S,603,6903,603,603,603,603,4675859,2272459,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61751100,7/30/2026 12:00:00 AM,BERGAMOT,S,194,7097,194,194,194,194,4675859,2272434,506730,784666,8/13/2026 2:35:00 AM
202607,ONY,GLD6,116218, 777362_FA26,1.0500, 61755694,7/30/2026 12:00:00 AM,BERGAMOT,S,501,7598,501,501,501,501,4675859,2272435,506730,784666,8/13/2026 2:35:00 AM
