DELIVERY SCHEDULE ON AGUSTUS 2026,,,,,,,,,, ,,,
Actual Exp Date,ORG DELVY,BUYER,MAKER,SHIPER,STYLE,BUYER PO.,Order QTY,SHIP MODE,% OVER/SHORT,PPIC,,,
,,,,,,,,,,Plan Exp QTY (PC),QTY CTN ,Bal -Order,QTY (DZ)
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,M_X109,300,SEA,0,300,25,0,25
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,M_X111,156,SEA,0,156,13,0,13
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,M_X112,408,SEA,0,408,34,0,34
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,M_X113,204,SEA,0,204,17,0,17
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,M_X114,204,SEA,0,204,17,0,17
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_SOLID15,8232,SEA,0,8232,343,0,686
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X105,300,SEA,0,300,25,0,25
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X106,468,SEA,0,468,39,0,39
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X110,144,SEA,0,144,12,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X111,144,SEA,0,144,12,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X112,396,SEA,0,396,33,0,33
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X113,204,SEA,0,204,17,0,17
2026-02-14,2026-02-11,G.U,GLD1,GLD,60226H024E,W_X114,204,SEA,0,204,17,0,17
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_F067,13200,SEA,0,13200,1100,0,1100
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_F068,8172,SEA,0,8172,681,0,681
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_F069,4524,SEA,0,4524,377,0,377
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_F070,300,SEA,0,300,25,0,25
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_F071,396,SEA,0,396,33,0,33
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_F072,1800,SEA,0,1800,150,0,150
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N045,72,SEA,0,72,3,0,6
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N046,72,SEA,0,72,3,0,6
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N047,120,SEA,0,120,5,0,10
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N048,72,SEA,0,72,3,0,6
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N049,312,SEA,0,312,13,0,26
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N050,480,SEA,0,480,20,0,40
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N051,528,SEA,0,528,22,0,44
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N052,288,SEA,0,288,12,0,24
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N053,144,SEA,0,144,6,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N054,192,SEA,0,192,8,0,16
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N055,216,SEA,0,216,9,0,18
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N056,144,SEA,0,144,6,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N057,168,SEA,0,168,7,0,14
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N058,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N059,216,SEA,0,216,9,0,18
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_N060,120,SEA,0,120,5,0,10
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_SOLID_009,14112,SEA,0,14112,588,0,1176
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X034,120,SEA,0,120,5,0,10
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X035,168,SEA,0,168,7,0,14
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X036,168,SEA,0,168,7,0,14
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X037,168,SEA,0,168,7,0,14
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X038,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X039,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X040,144,SEA,0,144,6,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X041,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X042,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X043,120,SEA,0,120,5,0,10
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X044,192,SEA,0,192,8,0,16
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,M_X045,192,SEA,0,192,8,0,16
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_F067,13200,SEA,0,13200,1100,0,1100
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_F068,8160,SEA,0,8160,680,0,680
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_F069,4512,SEA,0,4512,376,0,376
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_F070,288,SEA,0,288,24,0,24
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_F071,384,SEA,0,384,32,0,32
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_F072,1800,SEA,0,1800,150,0,150
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N045,192,SEA,0,192,8,0,16
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N046,192,SEA,0,192,8,0,16
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N047,264,SEA,0,264,11,0,22
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N048,144,SEA,0,144,6,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N049,744,SEA,0,744,31,0,62
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N050,1152,SEA,0,1152,48,0,96
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N051,1200,SEA,0,1200,50,0,100
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N052,672,SEA,0,672,28,0,56
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N053,336,SEA,0,336,14,0,28
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N054,432,SEA,0,432,18,0,36
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N055,528,SEA,0,528,22,0,44
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N056,360,SEA,0,360,15,0,30
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N057,360,SEA,0,360,15,0,30
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N058,528,SEA,0,528,22,0,44
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N059,480,SEA,0,480,20,0,40
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_N060,264,SEA,0,264,11,0,22
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_SOLID_009,13872,SEA,0,13872,578,0,1156
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X034,96,SEA,0,96,4,0,8
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X035,168,SEA,0,168,7,0,14
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X036,168,SEA,0,168,7,0,14
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X037,144,SEA,0,144,6,0,12
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X038,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X039,240,SEA,0,240,10,0,20
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X040,120,SEA,0,120,5,0,10
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X041,216,SEA,0,216,9,0,18
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X042,216,SEA,0,216,9,0,18
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X043,120,SEA,0,120,5,0,10
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X044,192,SEA,0,192,8,0,16
2026-02-14,2026-02-11,G.U,GLD1,GLD,60376N007A_2,W_X045,192,SEA,0,192,8,0,16
2026-02-09,2026-01-19,KOH,GLD2,GLD,MX51A206_SP26,15963078,990,SEA,0,990,99,0,82.5
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,15896431_RS,1008,SEA,0.015873,1024,128,16,85.333333
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,15896432_RL,2496,SEA,0.019231,2544,318,48,212
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,15896432_RS,2496,SEA,0.019231,2544,318,48,212
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,15896433_RS,2512,SEA,0.019108,2560,320,48,213.333333
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,15896864_PL,120,SEA,0,120,20,0,10
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,15896864_PS,462,SEA,0,462,77,0,38.5
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,16044412_RP,4992,SEA,0.019231,5088,636,96,424
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,16044412_RS,4992,SEA,0.019231,5088,636,96,424
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,16044413_RP,1504,SEA,0.021277,1536,192,32,128
2026-02-09,2026-01-19,KOH,GLD2,GLD,WT24A400,16044413_RS,3008,SEA,0.018617,3064,383,56,255.333333
2026-02-11,2026-02-02,KOH,GLD2,GLD,MX51A206_SU26,16018731,1000,SEA,0.02,1020,102,20,85
2026-02-11,2026-02-02,KOH,GLD2,GLD,MX51A206_SU26,16027041,1630,SEA,0,1630,163,0,135.833333
2026-02-11,2026-02-02,KOH,GLR2,GLD,MX51A206_SU26,16027041,400,SEA,0,400,40,0,33.333333
2026-02-11,2026-02-02,KOH,GLR2,GLD,MX51A206_SU26,16027042,220,SEA,0,220,22,0,18.333333
2026-02-11,2026-02-02,KOH,GLD2,GLD,MX51A206_SU26,16027042,880,SEA,0,880,88,0,73.333333
2026-02-10,2026-01-20,SMA,GLD2,GLD,EB2360_SP26,1255571_SEP,5436,SEA,0,5436,453,0,453
2026-02-10,2026-01-20,SMA,GLD2,GLD,EB2460_SP26,1255572_SEP,3600,SEA,0,3600,300,0,300
2026-02-10,2026-01-20,SMA,GLD2,GLD,STF200_SP26,1255004_SEP,3648,SEA,0,3648,158,0,304
2026-02-12,2026-01-20,SMA,GLD2,GLD,LOG820_SP26,1256404_SEP,3624,SEA,0,3624,151,0,302
2026-02-12,2026-01-20,SMA,GLD2,GLD,LPST871_SP26,1254964,3600,SEA,0,3600,150,0,300
2026-02-12,2026-01-31,SMA,GLD2,GLD,LK880_SP26,1254958_SEP,5472,SEA,0,5472,243,0,456
2026-02-12,2026-01-30,SMA,GLD2,GLD,LST840_FA25,1197968_HTR,24,SEA,0,24,1,0,2
2026-02-12,2026-01-27,SMA,GLD2,GLD,MM7103_SP26,1255626_SEP,3624,SEA,0,3624,302,0,302
2026-02-12,2026-01-30,SMA,GLD2,GLD,ST840_FA25,1197971_HTR_REPL,144,SEA,0,144,6,0,12
2026-02-12,2026-02-06,SMA,GLD2,GLD,LST485_SP26,1255607_SEP,6840,SEA,0,6840,285,0,570
2026-02-12,2026-02-03,SMA,GLD2,GLD,STF205_SP26,1255005_SEP,4800,SEA,0,4800,218,0,400
2026-02-12,2026-02-06,SMA,GLD2,GLD,K595_SP26,1267737_PRIOR,1152,SEA,0,1152,77,0,96
2026-02-12,2026-01-30,TGT,GLD2,GLD,6ZXP3M_C226,8968182_BA,11520,SEA,0.0375,11952,996,432,996
2026-02-12,2026-02-02,TGT,GLD2,GLD,357LMW_C226,5623790_SET,15571,SEA,0,15571,1828,0,1297.583333
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAG14108_Q226,0456016358_EXT,25,AIR,0,25,1,0,2.083333
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAG14108_Q226,0456016358_EXT_PRT,25,AIR,0,25,1,0,2.083333
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAG16120_Q226,0456016358_EXT,50,AIR,0,50,2,0,4.166667
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAM45_Q226,0636010991,75,AIR,0,75,6,0,6.25
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAM45_Q226,0636010992,39,AIR,0,39,3,0,3.25
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAW16207_Q226,0587003080_EXT,150,AIR,0,150,12,0,12.5
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAW16207_Q226,0587003080_EXT_W,25,AIR,0,25,2,0,2.083333
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAW16207_Q226,0973006637_EXT,24,AIR,0,24,2,0,2
2026-02-12,2026-02-09,DKS,GLD2,GLD,DAW16207_Q226,0973006738_EXT,24,AIR,0,24,2,0,2
2026-02-12,2026-02-09,DKS,GLD2,GLD,WAX268_Q226,0631033532,23,AIR,0,23,3,0,1.916667
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2010_Q226,0565005971,40,AIR,0,40,4,0,3.333333
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2010_Q226,0565005972,32,AIR,0,32,4,0,2.666667
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005043,16,AIR,0,16,2,0,1.333333
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005044,20,AIR,0,20,2,0,1.666667
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005863,20,AIR,0,20,2,0,1.666667
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005873,16,AIR,0,16,2,0,1.333333
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005874,20,AIR,0,20,2,0,1.666667
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005971,40,AIR,0,40,4,0,3.333333
2026-02-12,2026-02-09,DKS,GLD2,GLD,WCG2015_Q226,0565005972,32,AIR,0,32,4,0,2.666667
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282096,5698,SEA,-0.044051,5447,284,-251,453.916667
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282099,334,SEA,-0.023952,326,18,-8,27.166667
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282103,380,SEA,-0.026316,370,19,-10,30.833333
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282156,1016,SEA,-0.043307,972,51,-44,81
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282159,1141,SEA,-0.042945,1092,57,-49,91
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282196,334,SEA,-0.023952,326,18,-8,27.166667
2026-02-09,2026-02-05,ONY,GLD2,GLD,583079_SU26_GLD,61282203,380,SEA,-0.026316,370,19,-10,30.833333
2026-02-09,2026-02-05,ONY,GLD2,GLD,861916_SP26,61305279,3745,SEA,0.029907,3857,92,112,321.416667
2026-02-09,2026-02-05,ONY,GLD2,GLD,861916_SU26,61267191,1272,SEA,0.02044,1298,22,26,108.166667
2026-02-09,2026-02-05,ONY,GLD2,GLD,861916_SU26,61279061,1160,SEA,0.02931,1194,29,34,99.5
2026-02-09,2026-02-05,ONY,GLD2,GLD,887905_SU26,61315111,1338,SEA,0.029148,1377,41,39,114.75
2026-02-09,2026-02-05,ONY,GLD2,GLD,887905_SU26,61315115,8627,SEA,0,8627,258,0,718.916667
2026-02-09,2026-02-05,ONY,GLD2,GLD,887905_SU26,61315118,2805,SEA,0.029234,2887,88,82,240.583333
2026-02-09,2026-02-05,ONY,GLD2,GLD,896321_SU26,61279261,2983,SEA,0,2983,91,0,248.583333
2026-02-12,2026-02-12,ATH,GLD2,GLD,748885_SU26,61177102,41,SEA,0,41,2,0,3.416667
2026-02-12,2026-02-12,ATH,GLD2,GLD,748885_SU26,61199176,1300,SEA,0.03,1339,40,39,111.583333
2026-02-12,2026-02-12,ONY,GLD2,GLD,662642_SU26,61240522,1296,SEA,0.029321,1334,32,38,111.166667
2026-02-12,2026-02-12,ONY,GLD2,GLD,662642_SU26,61240525,630,SEA,0.028571,648,16,18,54
2026-02-12,2026-02-12,ONY,GLD2,GLD,861916_SP26,61305280,3636,SEA,0.029703,3744,88,108,312
2026-02-12,2026-02-12,ONY,GLD2,GLD,899969_SU26,61277442,344,SEA,0.02907,354,12,10,29.5
2026-02-12,2026-02-12,ONY,GLD2,GLD,899969_SU26,61277443,210,SEA,0.028571,216,7,6,18
2026-02-12,2026-02-12,ONY,GLD2,GLD,899969_SU26,61277444,269,SEA,0.02974,277,9,8,23.083333
2026-02-13,2026-02-12,ONY,GLD2,GLD,583079_SU26_GLD,61282082,17570,SEA,-0.04798,16727,864,-843,1393.916667
2026-02-13,2026-02-12,ONY,GLD2,GLD,583079_SU26_GLD,61282086,7409,SEA,-0.045215,7074,371,-335,589.5
2026-02-13,2026-02-12,ONY,GLD2,GLD,583079_SU26_GLD,61282109,1174,SEA,-0.043441,1123,58,-51,93.583333
2026-02-13,2026-02-12,ONY,GLD2,GLD,583079_SU26_GLD,61282111,495,SEA,-0.034343,478,26,-17,39.833333
2026-02-13,2026-02-12,ONY,GLD2,GLD,583079_SU26_GLD,61282117,1174,SEA,-0.043441,1123,59,-51,93.583333
2026-02-13,2026-02-12,ONY,GLD2,GLD,662642_SU26,61240523,540,SEA,0.02963,556,13,16,46.333333
2026-02-13,2026-02-12,ONY,GLD2,GLD,662642_SU26,61240526,534,SEA,0.029963,550,13,16,45.833333
2026-02-13,2026-02-12,ONY,GLD2,GLD,875795_SU26,61275521,471,SEA,0.004246,473,39,2,39.416667
2026-02-13,2026-02-12,ONY,GLD2,GLD,875795_SU26,61275522,240,SEA,0.029167,247,21,7,20.583333
2026-02-13,2026-02-12,ONY,GLD2,GLD,875795_SU26,61275523,276,SEA,0.028986,284,24,8,23.666667
2026-02-13,2026-02-12,ONY,GLD2,GLD,875795_SU26,61275524,213,SEA,0.028169,219,19,6,18.25
2026-02-13,2026-02-12,ONY,GLD2,GLD,884111_SU26,61278869,2501,SEA,0.027989,2571,98,70,214.25
2026-02-13,2026-02-12,ONY,GLD2,GLD,884111_SU26,61278956,961,SEA,0.029136,989,22,28,82.416667
2026-02-13,2026-02-12,ONY,GLD2,GLD,887905_SU26,61304739,784,SEA,-0.010204,776,18,-8,64.666667
2026-02-13,2026-02-12,ONY,GLD2,GLD,887905_SU26,61304741,270,SEA,-0.007407,268,8,-2,22.333333
2026-02-13,2026-02-12,ONY,GLD2,GLD,887905_SU26,61304745,1561,SEA,-0.029468,1515,36,-46,126.25
2026-02-13,2026-02-12,ONY,GLD2,GLD,887905_SU26,61304747,540,SEA,-0.001852,539,14,-1,44.916667
2026-02-13,2026-02-12,ONY,GLD2,GLD,887905_SU26,61315116,13831,SEA,-0.047791,13170,378,-661,1097.5
2026-02-13,2026-02-12,ONY,GLD2,GLD,896321_SU26,61267178,3166,SEA,0,3166,71,0,263.833333
2026-02-13,2026-02-12,ONY,GLD2,GLD,896321_SU26,61267181,1532,SEA,0,1532,37,0,127.666667
2026-02-13,2026-02-12,ONY,GLD2,GLD,896321_SU26,61279262,3280,SEA,0,3280,105,0,273.333333
2026-02-13,2026-02-12,ONY,GLD2,GLD,899969_SU26,61277440,677,SEA,0.029542,697,23,20,58.083333
2026-02-09,2026-02-06,WMT,GLD2,GLD,HQ022128,0963685136,327,SEA,0,327,24,0,27.25
2026-02-09,2026-02-06,WMT,GLD2,GLD,HQ022128,0963685145,55,SEA,0,55,5,0,4.583333
2026-02-09,2026-02-02,WMT,GLD2,GLD,HQ022128,0963685146,619,SEA,0,619,41,0,51.583333
2026-02-09,2026-02-06,WMT,GLD2,GLD,HQ022128,5632962521,168,SEA,0,168,14,0,14
2026-02-09,2026-01-19,KOH,GLD3,GLD,MS6SK325,15951349,2680,SEA,0.011194,2710,271,30,225.833333
2026-02-09,2026-01-19,KOH,GLD3,GLD,MS6SK325,15951603,762,SEA,0,762,127,0,63.5
2026-02-12,2026-01-30,TGT,GLD3,GLD,E737E3_C226,3090488_ASST,60647,SEA,0,60647,1937,0,5053.916667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015401,224,SEA,0.035714,232,29,8,19.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015402,224,SEA,0.035714,232,29,8,19.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015403,224,SEA,0.035714,232,29,8,19.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015404,296,SEA,0.027027,304,38,8,25.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015405,296,SEA,0.027027,304,38,8,25.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015406,296,SEA,0.027027,304,38,8,25.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015407,296,SEA,0.027027,304,38,8,25.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015408,296,SEA,0.027027,304,38,8,25.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015409,296,SEA,0.027027,304,38,8,25.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015410,176,SEA,0.045455,184,23,8,15.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015411,176,SEA,0.045455,184,23,8,15.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015412,176,SEA,0.045455,184,23,8,15.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015413,256,SEA,0.03125,264,33,8,22
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015414,256,SEA,0.03125,264,33,8,22
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015415,256,SEA,0.03125,264,33,8,22
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015416,72,SEA,0.027778,74,6,2,6.166667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015417,72,SEA,0.027778,74,6,2,6.166667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015418,72,SEA,0.027778,74,6,2,6.166667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015419,120,SEA,0.041667,125,10,5,10.416667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015420,120,SEA,0.041667,125,10,5,10.416667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015421,120,SEA,0.041667,125,10,5,10.416667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015422,120,SEA,0.041667,125,10,5,10.416667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015423,120,SEA,0.041667,125,10,5,10.416667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015424,120,SEA,0.041667,125,10,5,10.416667
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015425,48,SEA,0.020833,49,4,1,4.083333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015426,48,SEA,0.020833,49,4,1,4.083333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015427,48,SEA,0.020833,49,4,1,4.083333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015428,96,SEA,0.041667,100,8,4,8.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015429,96,SEA,0.041667,100,8,4,8.333333
2026-02-12,2026-02-02,DKS,GLD3,GLR 2,MAX85_Q226,0481015430,96,SEA,0.041667,100,8,4,8.333333
2026-02-12,2026-02-06,TGT,GLD3,GLD,2K9379_SS_C226,6204085_0426T,3276,SEA,0.003663,3288,274,12,274
2026-02-12,2026-02-06,TGT,GLD3,GLD,2K9379_SS_C226,7138314_0426_SET,39840,SEA,0,39840,3657,0,3320
2026-02-12,2026-02-06,TGT,GLD3,GLD,E737E3_C226,1299914_0426,29712,SEA,0.040388,30912,2576,1200,2576
2026-02-12,2026-02-09,DKS,GLD3,GLD,WAX15106NV2Q226,0631033533,110,AIR,0,110,10,0,9.166667
2026-02-09,2026-02-05,GOT,GLD3,GLD,896824,61259684,680,SEA,0,680,8,0,56.666667
2026-02-09,2026-02-05,ONY,GLD3,GLD,583079_SU26_GLD,61282093,5084,SEA,-0.037569,4893,259,-191,407.75
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213053,726,SEA,0.028926,747,7,21,62.25
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213062,1008,SEA,0.029762,1038,8,30,86.5
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213067,271,SEA,0.02952,279,3,8,23.25
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213071,201,SEA,0.029851,207,2,6,17.25
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213072,377,SEA,0.029178,388,3,11,32.333333
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213076,278,SEA,0.028777,286,3,8,23.833333
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213078,261,SEA,0.02682,268,3,7,22.333333
2026-02-09,2026-02-05,ONY,GLD3,GLD,843297_SU26,61213080,359,SEA,0.027855,369,3,10,30.75
2026-02-09,2026-02-05,ONY,GLD3,GLD,861288_SU26,61294130,3293,SEA,0.102946,3632,32,339,302.666667
2026-02-09,2026-02-05,ONY,GLD3,GLD,861288_SU26,61297070,155,SEA,0.077419,167,3,12,13.916667
2026-02-09,2026-02-05,ONY,GLD3,GLD,861818_SU26,61234040,1656,SEA,0.010266,1673,15,17,139.416667
